Player,Position,Match Day,Estadistica,Distance (m),Explosive Dist (m),"Speed Zones (m) [12.0, 18.0]km/h (m)"
Gaspar Campos,Extremo,+1 MD,mean,3003.9411508200856,300.7680394799122,492.4658617292133
Gaspar Campos,Extremo,+1 MD,median,2550.59225008034,53.7441228874302,477.955703735352
Gaspar Campos,Extremo,+1 MD,max,4831.47669336627,654.800957255729,725.823608398438
Gaspar Campos,Extremo,+1 MD,min,1497.9411223208049,36.5038814845865,247.099456787109
Gaspar Campos,Extremo,+1 MD,p75,4676.33614079672,644.535111951616,704.747741699219
Gaspar Campos,Extremo,+1 MD,p90,4676.33614079672,644.535111951616,704.747741699219
Gaspar Campos,Extremo,+1 MD,p95,4831.47669336627,654.800957255729,725.823608398438
Gaspar Campos,Extremo,-2 MD,mean,3113.0736681744693,328.27477236685036,366.2720227922714
Gaspar Campos,Extremo,-2 MD,median,2987.43931272257,327.463781930806,349.396728515625
Gaspar Campos,Extremo,-2 MD,max,5342.47756146302,574.631817667591,965.222961425781
Gaspar Campos,Extremo,-2 MD,min,2269.89822302636,200.637320185119,77.8915634155273
Gaspar Campos,Extremo,-2 MD,p75,3330.96765728056,378.044125075407,517.645141601563
Gaspar Campos,Extremo,-2 MD,p90,3825.63550984056,436.29594556225,590.133239746094
Gaspar Campos,Extremo,-2 MD,p95,4216.64754306192,450.098499479854,638.690246582031
Gaspar Campos,Extremo,+2 MD,mean,4086.1314403783867,485.50393088296886,838.4098031180246
Gaspar Campos,Extremo,+2 MD,median,3477.72887374372,480.315857229757,533.692199707031
Gaspar Campos,Extremo,+2 MD,max,6427.15250055854,727.093796890686,2317.1025390625
Gaspar Campos,Extremo,+2 MD,min,2758.96672155646,137.137528689426,391.046173095703
Gaspar Campos,Extremo,+2 MD,p75,5503.52628441273,726.781923043547,978.030456542969
Gaspar Campos,Extremo,+2 MD,p90,5503.52628441273,726.781923043547,978.030456542969
Gaspar Campos,Extremo,+2 MD,p95,6427.15250055854,727.093796890686,2317.1025390625
Gaspar Campos,Extremo,-3 MD,mean,5630.644457533143,703.1508183038691,1198.958496093751
Gaspar Campos,Extremo,-3 MD,median,5971.31903145081,731.4552786971715,1200.477783203125
Gaspar Campos,Extremo,-3 MD,max,6482.96531334993,875.441516272175,1546.05297851563
Gaspar Campos,Extremo,-3 MD,min,4422.13809575098,504.301416560748,854.922180175781
Gaspar Campos,Extremo,-3 MD,p75,6218.86724593148,779.764244478723,1357.42810058594
Gaspar Campos,Extremo,-3 MD,p90,6290.96262362084,831.030712739977,1449.46984863281
Gaspar Campos,Extremo,-3 MD,p95,6370.69045695258,850.213154051943,1452.45397949219
Gaspar Campos,Extremo,-5 MD,mean,5198.387415971394,654.6745274231462,913.7458267211917
Gaspar Campos,Extremo,-5 MD,median,5058.062408432845,652.7052180897955,870.5948791503905
Gaspar Campos,Extremo,-5 MD,max,6752.0599659792,792.091024965567,1447.83654785156
Gaspar Campos,Extremo,-5 MD,min,3369.51863108157,420.876110566663,372.716979980469
Gaspar Campos,Extremo,-5 MD,p75,5897.32383319549,717.313375897168,1131.25476074219
Gaspar Campos,Extremo,-5 MD,p90,5899.13446609787,791.207242110242,1164.14001464844
Gaspar Campos,Extremo,-5 MD,p95,6752.0599659792,792.091024965567,1447.83654785156
Gaspar Campos,Extremo,MD,mean,9238.47601155852,1118.1999863296403,2118.2927195231136
Gaspar Campos,Extremo,MD,median,9516.17217013713,1147.274644727635,2171.952880859375
Gaspar Campos,Extremo,MD,max,16069.5811567281,2006.70910570438,3324.61010742188
Gaspar Campos,Extremo,MD,min,3138.32168061446,339.863363187784,697.288330078125
Gaspar Campos,Extremo,MD,p75,10620.5845293197,1306.80675509484,2491.16821289063
Gaspar Campos,Extremo,MD,p90,12201.9997578649,1496.82145782738,3098.7939453125
Gaspar Campos,Extremo,MD,p95,13245.6767024362,1570.88972558362,3296.86181640625
Gaspar Campos,Extremo,-1 MD,mean,3077.353861166917,397.315656526419,519.9614971923829
Gaspar Campos,Extremo,-1 MD,median,3108.78337580651,395.076099504541,527.664306640625
Gaspar Campos,Extremo,-1 MD,max,3753.24706921196,525.488637000854,743.329223632813
Gaspar Campos,Extremo,-1 MD,min,1649.53918491599,162.307369284408,154.88801574707
Gaspar Campos,Extremo,-1 MD,p75,3339.48873493037,435.830054308303,584.676452636719
Gaspar Campos,Extremo,-1 MD,p90,3558.08018327024,466.585308108644,673.364929199219
Gaspar Campos,Extremo,-1 MD,p95,3752.62138463701,474.849751229736,709.764038085938
Christian Rivera,Centrocampista,-4 MD,mean,5257.9413027661585,551.4241364711152,1143.3401794433607
Christian Rivera,Centrocampista,-4 MD,median,5395.62121962005,541.8428254811415,1075.68609619141
Christian Rivera,Centrocampista,-4 MD,max,6348.01506763618,763.347598329867,1537.33837890625
Christian Rivera,Centrocampista,-4 MD,min,4007.26442443885,388.093900482014,754.7666015625
Christian Rivera,Centrocampista,-4 MD,p75,5573.7683582996,610.924318617063,1379.54797363281
Christian Rivera,Centrocampista,-4 MD,p90,6195.21529235016,649.502068489806,1534.18054199219
Christian Rivera,Centrocampista,-4 MD,p95,6195.21529235016,649.502068489806,1534.18054199219
Christian Rivera,Centrocampista,+1 MD,mean,3832.708935905788,426.4690478003944,662.8035402651188
Christian Rivera,Centrocampista,+1 MD,median,4346.0329487313,447.56352826044,670.427429199219
Christian Rivera,Centrocampista,+1 MD,max,4815.26617974069,620.134093149168,1031.74853515625
Christian Rivera,Centrocampista,+1 MD,min,1543.8010974620802,33.493907102452,254.28572591145834
Christian Rivera,Centrocampista,+1 MD,p75,4619.83969891892,537.494737276574,836.154968261719
Christian Rivera,Centrocampista,+1 MD,p90,4658.23143460929,552.321832502,910.276428222656
Christian Rivera,Centrocampista,+1 MD,p95,4815.26617974069,620.134093149168,1031.74853515625
Christian Rivera,Centrocampista,-2 MD,mean,2271.2252786275644,202.6223758966801,216.84563446044928
Christian Rivera,Centrocampista,-2 MD,median,2232.38506853291,180.135171316226,168.158020019531
Christian Rivera,Centrocampista,-2 MD,max,4981.75295741265,433.394350962726,810.279541015625
Christian Rivera,Centrocampista,-2 MD,min,1540.27715063088,119.823399358793,27.5182609558105
Christian Rivera,Centrocampista,-2 MD,p75,2543.51226301896,261.492228260073,289.692016601563
Christian Rivera,Centrocampista,-2 MD,p90,2744.67678505101,275.732713476411,367.803863525391
Christian Rivera,Centrocampista,-2 MD,p95,2808.50615144988,284.690900275729,469.54150390625
Christian Rivera,Centrocampista,+2 MD,mean,4562.75915786372,491.4278252863555,786.7880045572916
Christian Rivera,Centrocampista,+2 MD,median,4442.092920448795,519.968922787397,589.400588989258
Christian Rivera,Centrocampista,+2 MD,max,5780.33511123698,616.12902245038,1832.109375
Christian Rivera,Centrocampista,+2 MD,min,3410.1970044496,357.024161723224,443.880462646484
Christian Rivera,Centrocampista,+2 MD,p75,5158.94360078759,561.19304543366,783.575256347656
Christian Rivera,Centrocampista,+2 MD,p90,5780.33511123698,616.12902245038,1832.109375
Christian Rivera,Centrocampista,+2 MD,p95,5780.33511123698,616.12902245038,1832.109375
Christian Rivera,Centrocampista,-3 MD,mean,5050.050476035743,528.0339301314008,1109.7875000000015
Christian Rivera,Centrocampista,-3 MD,median,5152.00698734933,470.04264089029,1130.83715820313
Christian Rivera,Centrocampista,-3 MD,max,6683.65410874317,795.024286598894,1668.84265136719
Christian Rivera,Centrocampista,-3 MD,min,2720.58442857391,253.65353253942,732.463073730469
Christian Rivera,Centrocampista,-3 MD,p75,5829.4545259148,650.147405720007,1269.32861328125
Christian Rivera,Centrocampista,-3 MD,p90,6204.76111429118,755.941069746521,1474.91625976563
Christian Rivera,Centrocampista,-3 MD,p95,6204.76111429118,755.941069746521,1474.91625976563
Christian Rivera,Centrocampista,-5 MD,mean,4907.695882815623,502.81317988513433,891.6645406087264
Christian Rivera,Centrocampista,-5 MD,median,4736.089103342175,507.985663103073,931.5365600585965
Christian Rivera,Centrocampista,-5 MD,max,5855.57587547325,610.63575943571,1207.13256835938
Christian Rivera,Centrocampista,-5 MD,min,4531.59589170276,392.285339046522,563.290161132813
Christian Rivera,Centrocampista,-5 MD,p75,5003.93361547138,574.538625701395,1099.53112792969
Christian Rivera,Centrocampista,-5 MD,p90,5855.57587547325,610.63575943571,1207.13256835938
Christian Rivera,Centrocampista,-5 MD,p95,5855.57587547325,610.63575943571,1207.13256835938
Christian Rivera,Centrocampista,MD,mean,5029.876683690721,570.8365646775588,1215.3535013834646
Christian Rivera,Centrocampista,MD,median,4701.99924679173,500.005118221212,1170.34741210938
Christian Rivera,Centrocampista,MD,max,10474.7750793811,1296.4043442188,2729.73852539063
Christian Rivera,Centrocampista,MD,min,1392.59637486084,174.087411212663,315.205535888672
Christian Rivera,Centrocampista,MD,p75,6761.96525965066,808.011603710009,1581.73547363281
Christian Rivera,Centrocampista,MD,p90,9123.0,1053.87505953356,2375.72241210938
Christian Rivera,Centrocampista,MD,p95,9123.0,1053.87505953356,2375.72241210938
Christian Rivera,Centrocampista,-1 MD,mean,2483.207374536764,256.7965184886336,365.15388350053274
Christian Rivera,Centrocampista,-1 MD,median,2489.54674792064,259.531106838087,349.0714111328125
Christian Rivera,Centrocampista,-1 MD,max,4073.61653432525,377.015095444992,874.741333007813
Christian Rivera,Centrocampista,-1 MD,min,1845.98234597769,162.25933122411,221.083358764648
Christian Rivera,Centrocampista,-1 MD,p75,2576.77232309981,279.044425791998,425.800201416016
Christian Rivera,Centrocampista,-1 MD,p90,2735.94712733367,308.063659939757,465.3798828125
Christian Rivera,Centrocampista,-1 MD,p95,2743.48634763191,337.97407976589,489.119842529297
Tomás Fuentes,0,-4 MD,mean,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,-4 MD,median,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,-4 MD,max,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,-4 MD,min,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,-4 MD,p75,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,-4 MD,p90,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,-4 MD,p95,7067.32359717355,970.139263977235,1470.51867675781
Tomás Fuentes,0,+1 MD,mean,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,+1 MD,median,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,+1 MD,max,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,+1 MD,min,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,+1 MD,p75,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,+1 MD,p90,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,+1 MD,p95,4586.54699651369,751.264715625634,673.947387695313
Tomás Fuentes,0,-3 MD,mean,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-3 MD,median,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-3 MD,max,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-3 MD,min,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-3 MD,p75,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-3 MD,p90,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-3 MD,p95,4960.67242284396,658.522710311884,696.457885742188
Tomás Fuentes,0,-5 MD,mean,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-5 MD,median,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-5 MD,max,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-5 MD,min,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-5 MD,p75,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-5 MD,p90,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-5 MD,p95,3524.91128334219,519.522020691445,440.112854003906
Tomás Fuentes,0,-1 MD,mean,2880.89775138359,391.180139251219,334.294921875
Tomás Fuentes,0,-1 MD,median,2880.89775138359,391.180139251219,334.294921875
Tomás Fuentes,0,-1 MD,max,2880.89775138359,391.180139251219,334.294921875
Tomás Fuentes,0,-1 MD,min,2880.89775138359,391.180139251219,334.294921875
Tomás Fuentes,0,-1 MD,p75,2880.89775138359,391.180139251219,334.294921875
Tomás Fuentes,0,-1 MD,p90,2880.89775138359,391.180139251219,334.294921875
Tomás Fuentes,0,-1 MD,p95,2880.89775138359,391.180139251219,334.294921875
Alejandro Lozano,Delantero,-4 MD,mean,6248.456914269582,729.1174646796969,1335.4386596679701
Alejandro Lozano,Delantero,-4 MD,median,6461.16488522382,761.095261913701,1275.91625976563
Alejandro Lozano,Delantero,-4 MD,max,7317.17058913592,836.84190753144,1957.95263671875
Alejandro Lozano,Delantero,-4 MD,min,4976.50656084982,563.327860252435,823.339172363281
Alejandro Lozano,Delantero,-4 MD,p75,6495.61730651826,762.549636744133,1502.32824707031
Alejandro Lozano,Delantero,-4 MD,p90,7317.17058913592,836.84190753144,1957.95263671875
Alejandro Lozano,Delantero,-4 MD,p95,7317.17058913592,836.84190753144,1957.95263671875
Alejandro Lozano,Delantero,+1 MD,mean,5442.325598212168,651.5989391968934,1038.887161254884
Alejandro Lozano,Delantero,+1 MD,median,5113.39586626664,672.663796078538,705.9969787597655
Alejandro Lozano,Delantero,+1 MD,max,7289.30671499861,781.893209861592,2218.64428710938
Alejandro Lozano,Delantero,+1 MD,min,4253.20394531678,479.174954768906,524.910400390625
Alejandro Lozano,Delantero,+1 MD,p75,5721.06683873078,698.955302308612,761.166320800781
Alejandro Lozano,Delantero,+1 MD,p90,7289.30671499861,781.893209861592,2218.64428710938
Alejandro Lozano,Delantero,+1 MD,p95,7289.30671499861,781.893209861592,2218.64428710938
Alejandro Lozano,Delantero,-2 MD,mean,2847.9911174419876,251.9480104838614,227.1286163330079
Alejandro Lozano,Delantero,-2 MD,median,2977.4831330162,262.258300022605,267.891418457031
Alejandro Lozano,Delantero,-2 MD,max,3118.59916151459,311.675875293405,343.947937011719
Alejandro Lozano,Delantero,-2 MD,min,2509.15579425532,185.371151833153,70.0984954833984
Alejandro Lozano,Delantero,-2 MD,p75,3035.72879017869,301.02902586521,321.753631591797
Alejandro Lozano,Delantero,-2 MD,p90,3118.59916151459,311.675875293405,343.947937011719
Alejandro Lozano,Delantero,-2 MD,p95,3118.59916151459,311.675875293405,343.947937011719
Alejandro Lozano,Delantero,+2 MD,mean,4242.051609481295,564.4566742798015,678.081359863281
Alejandro Lozano,Delantero,+2 MD,median,4242.051609481295,564.4566742798015,678.081359863281
Alejandro Lozano,Delantero,+2 MD,max,4420.40221650384,589.680388208565,751.674621582031
Alejandro Lozano,Delantero,+2 MD,min,4063.70100245875,539.232960351038,604.488098144531
Alejandro Lozano,Delantero,+2 MD,p75,4420.40221650384,589.680388208565,751.674621582031
Alejandro Lozano,Delantero,+2 MD,p90,4420.40221650384,589.680388208565,751.674621582031
Alejandro Lozano,Delantero,+2 MD,p95,4420.40221650384,589.680388208565,751.674621582031
Alejandro Lozano,Delantero,-3 MD,mean,5430.246802025445,671.1836076563535,1126.5440063476588
Alejandro Lozano,Delantero,-3 MD,median,5577.32857335314,690.440968035978,1145.66510009766
Alejandro Lozano,Delantero,-3 MD,max,5769.08666544108,757.122019509587,1320.66052246094
Alejandro Lozano,Delantero,-3 MD,min,4797.24339595442,546.730475043871,894.185302734375
Alejandro Lozano,Delantero,-3 MD,p75,5622.71335843476,742.869015806492,1193.90270996094
Alejandro Lozano,Delantero,-3 MD,p90,5769.08666544108,757.122019509587,1320.66052246094
Alejandro Lozano,Delantero,-3 MD,p95,5769.08666544108,757.122019509587,1320.66052246094
Alejandro Lozano,Delantero,-5 MD,mean,3745.74733163732,469.6365059391975,677.0858993530275
Alejandro Lozano,Delantero,-5 MD,median,4270.029989620165,531.5672719062379,790.704559326172
Alejandro Lozano,Delantero,-5 MD,max,4556.56206022288,638.545745486727,950.279052734375
Alejandro Lozano,Delantero,-5 MD,min,1886.36728708607,176.865734457587,176.655426025391
Alejandro Lozano,Delantero,-5 MD,p75,4440.99201597353,580.416733528842,807.931396484375
Alejandro Lozano,Delantero,-5 MD,p90,4556.56206022288,638.545745486727,950.279052734375
Alejandro Lozano,Delantero,-5 MD,p95,4556.56206022288,638.545745486727,950.279052734375
Alejandro Lozano,Delantero,MD,mean,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,MD,median,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,MD,max,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,MD,min,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,MD,p75,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,MD,p90,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,MD,p95,3728.92410206707,499.651831238316,768.965942382813
Alejandro Lozano,Delantero,-1 MD,mean,3363.870336495597,402.97208256373966,596.2534688313802
Alejandro Lozano,Delantero,-1 MD,median,3384.922527406135,398.344046776215,600.9501342773435
Alejandro Lozano,Delantero,-1 MD,max,3737.09181589592,449.949767383183,693.84375
Alejandro Lozano,Delantero,-1 MD,min,2864.88973426091,363.401889122972,474.966735839844
Alejandro Lozano,Delantero,-1 MD,p75,3495.55304459788,437.498144504184,688.354736328125
Alejandro Lozano,Delantero,-1 MD,p90,3737.09181589592,449.949767383183,693.84375
Alejandro Lozano,Delantero,-1 MD,p95,3737.09181589592,449.949767383183,693.84375
Ignacio Jeraldino,Delantero,-4 MD,mean,5313.15172931688,565.7051906823986,961.281845092773
Ignacio Jeraldino,Delantero,-4 MD,median,4990.2659110389795,543.581786468698,920.581695556641
Ignacio Jeraldino,Delantero,-4 MD,max,6964.71538987955,709.443433155266,1208.51818847656
Ignacio Jeraldino,Delantero,-4 MD,min,4307.35970531001,466.213756636932,795.44580078125
Ignacio Jeraldino,Delantero,-4 MD,p75,5224.0151750469,588.626057804547,984.543334960938
Ignacio Jeraldino,Delantero,-4 MD,p90,6964.71538987955,709.443433155266,1208.51818847656
Ignacio Jeraldino,Delantero,-4 MD,p95,6964.71538987955,709.443433155266,1208.51818847656
Ignacio Jeraldino,Delantero,+1 MD,mean,4349.972487281358,505.9513065063387,619.6459045410157
Ignacio Jeraldino,Delantero,+1 MD,median,4357.1676875863095,508.96155607480847,677.952026367188
Ignacio Jeraldino,Delantero,+1 MD,max,4819.07549942109,566.915750199174,715.288879394531
Ignacio Jeraldino,Delantero,+1 MD,min,3866.47907453172,438.966363676564,407.390686035156
Ignacio Jeraldino,Delantero,+1 MD,p75,4700.32009830404,523.700235817973,689.138305664063
Ignacio Jeraldino,Delantero,+1 MD,p90,4819.07549942109,566.915750199174,715.288879394531
Ignacio Jeraldino,Delantero,+1 MD,p95,4819.07549942109,566.915750199174,715.288879394531
Ignacio Jeraldino,Delantero,-2 MD,mean,3383.453063881677,339.28898375274355,403.4191000802176
Ignacio Jeraldino,Delantero,-2 MD,median,2923.72886214029,325.474632319087,344.398681640625
Ignacio Jeraldino,Delantero,-2 MD,max,5391.47967941906,523.890017283708,681.963806152344
Ignacio Jeraldino,Delantero,-2 MD,min,2313.18415780371,226.501690620622,149.380599975586
Ignacio Jeraldino,Delantero,-2 MD,p75,3797.94076981163,389.467433333996,566.241149902344
Ignacio Jeraldino,Delantero,-2 MD,p90,3797.94076981163,389.467433333996,566.241149902344
Ignacio Jeraldino,Delantero,-2 MD,p95,5391.47967941906,523.890017283708,681.963806152344
Ignacio Jeraldino,Delantero,+2 MD,mean,5324.400510297176,641.286550481435,875.1031901041673
Ignacio Jeraldino,Delantero,+2 MD,median,5296.15990534133,586.698466605735,732.825988769531
Ignacio Jeraldino,Delantero,+2 MD,max,5943.48083993762,772.919828535439,1173.02917480469
Ignacio Jeraldino,Delantero,+2 MD,min,4733.56078561258,564.241356303131,719.454406738281
Ignacio Jeraldino,Delantero,+2 MD,p75,5943.48083993762,772.919828535439,1173.02917480469
Ignacio Jeraldino,Delantero,+2 MD,p90,5943.48083993762,772.919828535439,1173.02917480469
Ignacio Jeraldino,Delantero,+2 MD,p95,5943.48083993762,772.919828535439,1173.02917480469
Ignacio Jeraldino,Delantero,-3 MD,mean,5134.835831930296,551.031763606659,936.1340942382819
Ignacio Jeraldino,Delantero,-3 MD,median,5217.15199640527,541.190488433616,954.30810546875
Ignacio Jeraldino,Delantero,-3 MD,max,6037.31830684024,617.999387431807,1063.78454589844
Ignacio Jeraldino,Delantero,-3 MD,min,4147.23550815741,463.972976439418,805.158325195313
Ignacio Jeraldino,Delantero,-3 MD,p75,5882.98680438663,616.513193434402,962.627868652344
Ignacio Jeraldino,Delantero,-3 MD,p90,6037.31830684024,617.999387431807,1063.78454589844
Ignacio Jeraldino,Delantero,-3 MD,p95,6037.31830684024,617.999387431807,1063.78454589844
Ignacio Jeraldino,Delantero,-5 MD,mean,5795.111921437356,644.4083433037705,949.6982421875025
Ignacio Jeraldino,Delantero,-5 MD,median,5795.111921437356,644.4083433037705,949.6982421875025
Ignacio Jeraldino,Delantero,-5 MD,max,6275.11609385979,716.396689802254,1145.28198242188
Ignacio Jeraldino,Delantero,-5 MD,min,5315.10774901492,572.419996805287,754.114501953125
Ignacio Jeraldino,Delantero,-5 MD,p75,6275.11609385979,716.396689802254,1145.28198242188
Ignacio Jeraldino,Delantero,-5 MD,p90,6275.11609385979,716.396689802254,1145.28198242188
Ignacio Jeraldino,Delantero,-5 MD,p95,6275.11609385979,716.396689802254,1145.28198242188
Ignacio Jeraldino,Delantero,-1 MD,mean,3048.684796199409,337.549101865613,442.32772521972646
Ignacio Jeraldino,Delantero,-1 MD,median,3059.25023992125,345.5478533743525,389.847412109375
Ignacio Jeraldino,Delantero,-1 MD,max,4336.82046544535,454.379627173589,835.928161621094
Ignacio Jeraldino,Delantero,-1 MD,min,2303.09513360678,228.296010120203,244.988311767578
Ignacio Jeraldino,Delantero,-1 MD,p75,3286.04820039512,406.389292183797,552.421691894531
Ignacio Jeraldino,Delantero,-1 MD,p90,3718.86146319077,444.862408171237,598.761596679688
Ignacio Jeraldino,Delantero,-1 MD,p95,4336.82046544535,454.379627173589,835.928161621094
Roque Mesa Quevedo,Centrocampista,-4 MD,mean,6085.916626065716,723.5542911561333,1470.216408865794
Roque Mesa Quevedo,Centrocampista,-4 MD,median,6225.34714912639,774.2334913333716,1524.99694824219
Roque Mesa Quevedo,Centrocampista,-4 MD,max,7359.45911594265,871.478367029643,2234.80102539063
Roque Mesa Quevedo,Centrocampista,-4 MD,min,3094.14583056041,316.703788729384,425.585021972656
Roque Mesa Quevedo,Centrocampista,-4 MD,p75,6613.18739803722,796.657418511153,1714.13745117188
Roque Mesa Quevedo,Centrocampista,-4 MD,p90,7002.38428286204,852.52778713782,1792.30651855469
Roque Mesa Quevedo,Centrocampista,-4 MD,p95,7002.38428286204,852.52778713782,1792.30651855469
Roque Mesa Quevedo,Centrocampista,+1 MD,mean,3997.0737099338558,479.54101447740305,727.1062889099127
Roque Mesa Quevedo,Centrocampista,+1 MD,median,4357.52616959419,545.898862529594,669.048065185547
Roque Mesa Quevedo,Centrocampista,+1 MD,max,6553.85932276494,642.287066994393,2051.49243164063
Roque Mesa Quevedo,Centrocampista,+1 MD,min,994.323171134927,33.405636697151195,43.1612014770508
Roque Mesa Quevedo,Centrocampista,+1 MD,p75,4793.83431880939,629.887705671231,837.419006347656
Roque Mesa Quevedo,Centrocampista,+1 MD,p90,5073.86390289029,641.782921981521,898.180114746094
Roque Mesa Quevedo,Centrocampista,+1 MD,p95,6553.85932276494,642.287066994393,2051.49243164063
Roque Mesa Quevedo,Centrocampista,-2 MD,mean,2609.995893538655,254.49887908630444,279.8442539033437
Roque Mesa Quevedo,Centrocampista,-2 MD,median,2386.77614602509,227.090381236012,217.382308959961
Roque Mesa Quevedo,Centrocampista,-2 MD,max,5942.41051690727,631.295730742695,1171.61376953125
Roque Mesa Quevedo,Centrocampista,-2 MD,min,1970.34144242261,152.929722207477,68.4168319702148
Roque Mesa Quevedo,Centrocampista,-2 MD,p75,2628.72638652639,272.487368345724,315.191772460938
Roque Mesa Quevedo,Centrocampista,-2 MD,p90,2957.7893039806,312.422178265726,478.51416015625
Roque Mesa Quevedo,Centrocampista,-2 MD,p95,3803.38217616223,363.41366250674,551.510925292969
Roque Mesa Quevedo,Centrocampista,+2 MD,mean,4455.677121547283,506.2727927218376,834.7838919503359
Roque Mesa Quevedo,Centrocampista,+2 MD,median,5292.19647324094,547.95855426589,841.116577148438
Roque Mesa Quevedo,Centrocampista,+2 MD,max,5799.2625932212,707.220564639474,1799.51489257813
Roque Mesa Quevedo,Centrocampista,+2 MD,min,2622.48773564661,151.665172629573,334.450561523438
Roque Mesa Quevedo,Centrocampista,+2 MD,p75,5510.14500493018,684.59995423741,1040.04919433594
Roque Mesa Quevedo,Centrocampista,+2 MD,p90,5510.14500493018,684.59995423741,1040.04919433594
Roque Mesa Quevedo,Centrocampista,+2 MD,p95,5799.2625932212,707.220564639474,1799.51489257813
Roque Mesa Quevedo,Centrocampista,-3 MD,mean,5494.331601205469,656.4890290747048,1382.9310065375448
Roque Mesa Quevedo,Centrocampista,-3 MD,median,5478.888039710515,656.3722860480596,1381.101379394535
Roque Mesa Quevedo,Centrocampista,-3 MD,max,6388.51765163484,810.929478020409,1695.59936523438
Roque Mesa Quevedo,Centrocampista,-3 MD,min,3811.80279418661,424.731831002277,965.785705566406
Roque Mesa Quevedo,Centrocampista,-3 MD,p75,6093.10937259726,730.08924574986,1523.18542480469
Roque Mesa Quevedo,Centrocampista,-3 MD,p90,6219.95286621811,753.749696130281,1612.8388671875
Roque Mesa Quevedo,Centrocampista,-3 MD,p95,6297.76725231709,754.239394292116,1653.62231445313
Roque Mesa Quevedo,Centrocampista,-5 MD,mean,5051.318734249057,619.7283698517742,968.545692443848
Roque Mesa Quevedo,Centrocampista,-5 MD,median,5182.21546873223,615.6376116003815,885.6920166015625
Roque Mesa Quevedo,Centrocampista,-5 MD,max,6218.94460308395,710.254803046024,1403.5849609375
Roque Mesa Quevedo,Centrocampista,-5 MD,min,3614.37811499475,478.728398809105,596.750915527344
Roque Mesa Quevedo,Centrocampista,-5 MD,p75,5393.29725150416,687.489650787231,1097.55212402344
Roque Mesa Quevedo,Centrocampista,-5 MD,p90,5816.8682368042,696.849448458768,1328.24560546875
Roque Mesa Quevedo,Centrocampista,-5 MD,p95,6218.94460308395,710.254803046024,1403.5849609375
Roque Mesa Quevedo,Centrocampista,MD,mean,6687.931960507866,761.8167702563118,1378.2188062165917
Roque Mesa Quevedo,Centrocampista,MD,median,6060.43478898396,646.095470733963,1420.8251953125
Roque Mesa Quevedo,Centrocampista,MD,max,17399.6306310013,1944.28699784187,2810.1025390625
Roque Mesa Quevedo,Centrocampista,MD,min,2056.76962546071,262.022132209037,352.477325439453
Roque Mesa Quevedo,Centrocampista,MD,p75,9575.66618735212,1137.02118546107,2097.54418945313
Roque Mesa Quevedo,Centrocampista,MD,p90,11771.0328551135,1239.99713842309,2401.3779296875
Roque Mesa Quevedo,Centrocampista,MD,p95,11779.9112417422,1240.98331143907,2414.73193359375
Roque Mesa Quevedo,Centrocampista,-1 MD,mean,2774.276570007955,323.147778559427,442.0216420491538
Roque Mesa Quevedo,Centrocampista,-1 MD,median,2745.5356027358303,310.7083149838155,439.4906463623045
Roque Mesa Quevedo,Centrocampista,-1 MD,max,3342.82826256134,444.277208641213,683.78564453125
Roque Mesa Quevedo,Centrocampista,-1 MD,min,2103.77175009089,201.516086089886,259.772735595703
