Position,Match Day,Estadistica,Distance (m),"Speed Zones (m) [0.0, 6.0]km/h (m)",Abs HSR(m),Sprint Abs (m),Sprint Rel (m),Explosive Dist (m),Max Acceleration,Accelerations,Decelerations,Dif. ACC/DEC,Step Balance (%),Total impacts,Distance (m) diff,"Speed Zones (m) [0.0, 6.0]km/h (m) diff",Abs HSR(m) diff,Sprint Abs (m) diff,Sprint Rel (m) diff,Explosive Dist (m) diff,Max Acceleration diff,Accelerations diff,Decelerations diff,Dif. ACC/DEC diff,Step Balance (%) diff,Total impacts diff
Delantero,-4 MD,max,7807.76342116597,3407.11645507813,692.994883056493,362.307696743249,15.8609330540797,1100.51374012648,6.10215074937753,3488.0,3522.0,50.0,0.0629405373278171,16615.0,63.35,68.52,72.31,71.35,41.23,76.9,87.4,98.53,99.13,166.67,73.95,70.62
Delantero,-4 MD,min,3328.47441455828,1225.63830566406,75.4506368993917,11.7813500045535,0.0,347.537387688394,3.69749998052916,1793.0,1801.0,-26.0,-0.0480196754133756,3821.0,249.65,418.71,125.93,56.8,,193.64,106.08,862.02,857.62,118.18,87.16,600.79
Delantero,-4 MD,p75,6853.36860593135,2587.9560546875,451.050194564724,181.124111010292,0.0,836.84190753144,4.95550508344364,2728.0,2769.0,15.0,0.0212394141806041,12138.0,72.02,72.31,77.23,66.26,,75.94,89.69,103.1,104.1,250.0,117.25,74.84
Delantero,-4 MD,p90,7107.97115576992,2879.09716796875,504.570473430854,226.041228051995,0.0,919.768043498242,5.30153628852632,2917.0,2903.0,32.0,0.0269648056254346,13228.0,62.9,70.15,68.41,58.44,0.0,75.9,86.93,94.89,94.04,188.24,79.13,72.61
Delantero,-4 MD,p95,7390.25483680357,3039.5712890625,614.535680839136,268.359581210259,0.0,973.936062780696,5.57897301911304,3032.0,3054.0,42.0,0.040626082523648,15771.0,61.03,68.22,72.96,62.07,0.0,72.39,82.6,92.27,93.22,200.0,105.03,71.58
Delantero,-1 MD,mean,3155.323388516037,1425.538942138674,74.56175887801402,26.502032767623763,0.15017546170633733,360.591072777443,4.514007069571017,1718.36,1726.4133333333334,5.32,0.004180238192312792,6118.56,47.28,55.67,18.32,13.55,4.96,47.89,90.29,89.74,89.75,-3351.6,107.09,52.87
Delantero,-1 MD,median,3123.92908934023,1375.35095214844,56.930659291714,16.5360425519211,0.0,357.046922039691,4.54661637795492,1602.0,1609.0,3.0,0.005827896093557996,6057.0,47.01,55.68,15.35,9.15,,49.71,93.32,89.55,88.8,-150.0,133.21,53.69
Delantero,-1 MD,max,4443.07533260405,1910.54907226563,251.920160512045,123.762046233844,11.2631596279753,546.569426718073,6.07316937711505,2354.0,2366.0,38.0,0.052390134577849,9173.0,36.05,38.42,26.29,24.37,29.28,38.19,86.98,66.5,66.59,126.67,61.56,38.99
Delantero,-1 MD,min,827.463840757857,461.60791015625,0.0,0.0,0.0,39.6172280909496,3.52824487068035,787.0,788.0,-16.0,-0.0579765971831057,694.0,62.06,157.7,0.0,0.0,,22.07,101.22,378.37,375.24,72.73,105.24,109.12
Delantero,-1 MD,p75,3609.11989692588,1607.0419921875,104.664260082125,40.6301489274283,0.0,417.74001957732,4.9223988500709,1953.0,1962.0,13.0,0.0235059421863245,7276.0,37.92,44.9,17.92,14.86,,37.91,89.09,73.81,73.76,216.67,129.76,44.86
Delantero,-1 MD,p90,3965.75679946564,1707.90576171875,171.192007127168,74.6565561202004,0.0,492.379690194304,5.1558080886613,2163.0,2183.0,17.0,0.0409865792519479,7971.0,35.1,41.61,23.21,19.3,0.0,40.63,84.54,70.36,70.72,100.0,120.28,43.75
Delantero,-1 MD,p95,4036.55856952764,1762.26599121094,191.787787326945,94.3251499817528,0.0,516.326377849087,5.29327036104219,2228.0,2226.0,26.0,0.0466166094936249,8181.0,33.34,39.55,22.77,21.82,0.0,38.37,78.37,67.8,67.95,123.81,120.52,37.13
Delantero,MD,mean,6673.190670966121,2560.480964781748,407.04860323408775,195.58956904284005,3.0288965226883944,752.9791099986924,4.99921777329586,1914.920634920635,1923.4920634920634,-0.15873015873015872,0.0039034442111057195,11573.587301587302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,MD,median,6645.76546331834,2470.29125976563,370.886486563418,180.725804359761,0.0,718.19402253639,4.87203289362719,1789.0,1812.0,-2.0,0.00437488910420487,11282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,MD,max,12324.7050250595,4972.30419921875,958.347766072092,507.800434361286,38.4662201384862,1431.1683857403,6.98215049149011,3540.0,3553.0,30.0,0.0851098176020046,23526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,MD,min,1333.23415135498,292.716369628906,59.9146187970578,20.7429016539893,0.0,179.474876112313,3.48563562438946,208.0,210.0,-22.0,-0.055090966729104,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,MD,p75,9516.47920846451,3579.08813476563,584.023946399132,273.341766627707,0.0,1102.0320677378,5.52525678869048,2646.0,2660.0,6.0,0.0181145870235696,16218.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,MD,p90,11299.6011956371,4104.146484375,737.577174703757,386.77699125861,17.6710769346325,1211.81140274451,6.0985857243289,3074.0,3087.0,17.0,0.0340771578030716,18219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,MD,p95,12108.4139602132,4455.8515625,842.240894250118,432.3500841434,19.968715917585,1345.48090816121,6.75448264763612,3286.0,3276.0,21.0,0.0386787550559823,22032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Delantero,-5 MD,mean,5333.129954619238,2267.6665954589876,171.6908479662119,64.22520121105714,0.0,649.6311488628584,4.761708233323617,2247.75,2254.125,16.125,-0.00395119973510869,9195.75,79.92,88.56,42.18,32.84,0.0,86.27,95.25,117.38,117.19,-10158.75,-101.22,79.45
Delantero,-5 MD,median,5159.68708957156,2277.035156250005,150.4404739437295,60.7770400534315,0.0,627.0480941721835,4.834585466362565,2163.5,2169.5,20.0,-0.01182737859958099,9634.0,77.64,92.18,40.56,33.63,,87.31,99.23,120.93,119.73,-1000.0,-270.35,85.39
Delantero,-5 MD,max,6862.36987492007,3188.60620117188,344.026949662449,110.829304905061,0.0,922.349238733443,5.44840039503494,3121.0,3122.0,48.0,0.0396001095944687,13226.0,55.68,64.13,35.9,21.83,0.0,64.45,78.03,88.16,87.87,160.0,46.53,56.22
Delantero,-5 MD,min,4099.0679632668,1384.30102539063,60.4346754066194,14.4231078820772,0.0,480.030839941971,3.65375007192294,1272.0,1280.0,-18.0,-0.0332185284160878,1468.0,307.45,472.92,100.87,69.53,,267.46,104.82,611.54,609.52,81.82,60.3,230.82
Delantero,-5 MD,p75,5818.63224089338,2598.89990234375,225.519034723721,102.43367214014,0.0,684.980311983011,5.1109218125793,2886.0,2881.0,25.0,0.00330335075079096,10187.0,61.14,72.61,38.61,37.47,,62.16,92.5,109.07,108.31,416.67,18.24,62.81
Delantero,-5 MD,p90,6679.82086027203,2717.32495117188,259.7377149917,103.007993728081,0.0,767.710624705727,5.41801353013427,3079.0,3074.0,33.0,0.0298066636145175,12709.0,59.12,66.21,35.21,26.63,0.0,63.35,88.84,100.16,99.58,194.12,87.47,69.76
Delantero,-5 MD,p95,6862.36987492007,3188.60620117188,344.026949662449,110.829304905061,0.0,922.349238733443,5.44840039503494,3121.0,3122.0,48.0,0.0396001095944687,13226.0,56.67,71.56,40.85,25.63,0.0,68.55,80.66,94.98,95.3,228.57,102.38,60.03
Delantero,>-5 MD,mean,4272.927644834188,1766.0511881510445,124.98460304307567,40.337001273053176,0.0,536.080582581336,4.43489247777636,1894.888888888889,1908.3333333333333,3.6666666666666665,0.013881431533627746,7953.0,64.03,68.97,30.71,20.62,0.0,71.19,88.71,98.95,99.21,-2310.0,355.62,68.72
Delantero,>-5 MD,median,4203.71113607728,1628.08605957031,105.404045075881,25.7123069510314,0.0,539.372221018871,4.31292091756558,2163.0,2205.0,0.0,0.0172852503891857,7967.0,63.25,65.91,28.42,14.23,,75.1,88.52,120.91,121.69,-0.0,395.1,70.62
Delantero,>-5 MD,max,5686.60753231872,2452.28198242188,211.813926804552,88.0142082874852,0.0,714.819012644004,4.9836236755254,2466.0,2488.0,42.0,0.0516135557160476,10409.0,46.14,49.32,22.1,17.33,0.0,49.95,71.38,69.66,70.03,140.0,60.64,44.24
Delantero,>-5 MD,min,2435.35673514885,1147.89819335938,50.0308440844046,15.6316073966847,0.0,329.217636702089,3.90077445292313,1353.0,1364.0,-18.0,-0.0189851537336601,5241.0,182.67,392.15,83.5,75.36,,183.43,111.91,650.48,649.52,81.82,34.46,824.06
Delantero,>-5 MD,p75,4507.20725045698,1996.99450683594,156.3334816334,62.2225663013232,0.0,586.2904937934,4.94134266669501,2293.0,2322.0,5.0,0.0265926729237059,8762.0,47.36,55.8,26.77,22.76,,53.2,89.43,86.66,87.29,83.33,146.8,54.03
Delantero,>-5 MD,p90,5255.16152749762,2216.06567382813,211.209377963339,80.2503657026473,0.0,599.898117826783,4.95359428728671,2325.0,2339.0,27.0,0.0277116157285097,8902.0,46.51,54.0,28.64,20.75,0.0,49.5,81.23,75.63,75.77,158.82,81.32,48.86
Delantero,>-5 MD,p95,5686.60753231872,2452.28198242188,211.813926804552,88.0142082874852,0.0,714.819012644004,4.9836236755254,2466.0,2488.0,42.0,0.0516135557160476,10409.0,46.96,55.04,25.15,20.36,0.0,53.13,73.78,75.05,75.95,200.0,133.44,47.24
Delantero,-2 MD,mean,3055.251882822254,1732.0428412942338,54.75174096369218,18.784035527206996,0.0,310.6955168934176,4.311655953498459,2044.0735294117646,2058.676470588235,6.602941176470588,0.005513040661331411,6131.5,45.78,67.65,13.45,9.6,0.0,41.26,86.25,106.74,107.03,-4159.85,141.24,52.98
Delantero,-2 MD,median,3006.43562461596,1666.421142578125,38.7537465572119,9.87624668034912,0.0,296.7735332082355,4.339029835631155,2011.5,2024.5,5.5,0.0011091193078256586,6144.0,45.24,67.46,10.45,5.46,,41.32,89.06,112.44,111.73,-275.0,25.35,54.46
Delantero,-2 MD,max,5269.128743581,2719.06323242188,220.912779284548,88.7671462505726,0.0,649.479256658258,5.4901936702957,2653.0,2669.0,40.0,0.104640466934005,10498.0,42.75,54.68,23.05,17.48,0.0,45.38,78.63,74.94,75.12,133.33,122.95,44.62
Delantero,-2 MD,min,1615.82946255861,955.577270507813,0.0,0.0,0.0,122.000576742235,2.69569455975235,1095.0,1110.0,-16.0,-0.0573115446844535,679.0,121.2,326.45,0.0,0.0,,67.98,77.34,526.44,528.57,72.73,104.03,106.76
Delantero,-2 MD,p75,3444.68310916009,1918.41931152344,72.5557606726231,27.6959963776391,0.0,355.373581172897,4.74457065088782,2390.0,2408.0,12.0,0.0265312979978164,6867.0,36.2,53.6,12.42,10.13,,32.25,85.87,90.33,90.53,200.0,146.46,42.34
Delantero,-2 MD,p90,3987.89093560396,2153.86157226563,126.530567271043,60.3731189550496,0.0,444.874106465643,5.07428863383704,2540.0,2570.0,23.0,0.0426853615225254,7930.0,35.29,52.48,17.15,15.61,0.0,36.71,83.2,82.63,83.25,135.29,125.26,43.53
Delantero,-2 MD,p95,4443.50985517975,2287.04150390625,178.18536025445,75.5954829123257,0.0,486.562319254972,5.39694851697093,2624.0,2634.0,27.0,0.0573155162599029,8626.0,36.7,51.33,21.16,17.48,0.0,36.16,79.9,79.85,80.4,128.57,148.18,39.15
Delantero,+2 MD,mean,4461.191195631297,1802.665727095172,152.30491877972835,63.15569987890867,0.6075737735467318,554.3963107132948,4.410396182717474,1661.2272727272727,1663.909090909091,7.590909090909091,0.0063093862267590145,8642.09090909091,66.85,70.4,37.42,32.29,20.06,73.63,88.22,86.75,86.5,-4782.27,161.64,74.67
Delantero,+2 MD,median,4473.861291004205,1883.77185058594,112.13328927123601,32.7237373342075,0.0,552.8988216911359,4.4266033600325905,1656.5,1650.0,5.0,0.00871436416515552,9065.5,67.32,76.26,30.23,18.11,,76.98,90.86,92.59,91.06,-250.0,199.19,80.35
Delantero,+2 MD,max,5801.30708823342,2233.7626953125,626.164338184975,364.007998072111,13.3666230180281,741.599792185758,5.24913712809182,2510.0,2520.0,36.0,0.050856053903301,11127.0,47.07,44.92,65.34,71.68,34.75,51.82,75.18,70.9,70.93,120.0,59.75,47.3
Delantero,+2 MD,min,2836.04925675117,1100.54418945313,0.0,0.0,0.0,287.92898937016,3.4561238360124,839.0,827.0,-23.0,-0.0480555822033268,3688.0,212.72,375.98,0.0,0.0,,160.43,99.15,403.37,393.81,104.55,87.23,579.87
Delantero,+2 MD,p75,5061.74580247729,1989.85595703125,168.909699254015,86.2760216581045,0.0,644.278752993122,5.01209578442353,1872.0,1856.0,19.0,0.0222054496950832,9772.0,53.19,55.6,28.92,31.56,,58.46,90.71,70.75,69.77,316.67,122.58,60.25
Delantero,+2 MD,p90,5171.49964725004,2123.32739257813,239.242843446753,148.778639261237,0.0,688.131886021236,5.06827445644321,2117.0,2119.0,28.0,0.0348299701158946,9836.0,45.77,51.74,32.44,38.47,0.0,56.79,83.11,68.87,68.64,164.71,102.21,53.99
Delantero,+2 MD,p95,5374.68691783245,2143.75048828125,596.054335083114,152.960888229837,0.0,702.858687200431,5.20180943864163,2249.0,2268.0,29.0,0.0350721499066826,10440.0,44.39,48.11,70.77,35.38,0.0,52.24,77.01,68.44,69.23,138.1,90.68,47.39
Delantero,No MD,mean,4150.005221295532,1696.8296561657553,174.65331530343337,57.7733690360516,2.0872781528361344,441.89171662036233,4.286843055335668,1848.4788732394366,1857.4295774647887,3.091549295774648,0.00978922918965208,8104.760563380281,62.19,66.27,42.91,29.54,68.91,58.69,85.75,96.53,96.57,-1947.68,250.78,70.03
Delantero,No MD,median,4062.41145508332,1602.99322509766,108.18120444483151,24.034045409955652,0.0,440.0910781191145,4.32640355770235,1818.5,1830.5,2.0,0.010000786185846374,7786.5,61.13,64.89,29.17,13.3,,61.28,88.8,101.65,101.02,-100.0,228.6,69.02
Delantero,No MD,max,11941.2595076053,3834.09887695313,818.491295784577,388.976459755974,52.5810741335168,1473.59995078424,6.55212983840244,2996.0,3018.0,35.0,0.0759650863172792,21251.0,96.89,77.11,85.41,76.6,136.69,102.96,93.84,84.63,84.94,116.67,89.26,90.33
Delantero,No MD,min,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,-0.0564708469864747,1070.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,145.45,102.5,168.24
Delantero,No MD,p75,4690.82963879999,2009.36499023438,239.899306733642,88.6714831987777,0.0,558.622833555695,4.74657411727842,2146.0,2153.0,10.0,0.0261324096905802,9289.0,49.29,56.14,41.08,32.44,,50.69,85.91,81.1,80.94,166.67,144.26,57.28
Delantero,No MD,p90,6475.97586958838,2377.02319335938,453.945812917641,169.253808866992,0.0,691.600113970192,5.05451197475698,2467.0,2480.0,16.0,0.042189598849278,12664.0,57.31,57.92,61.55,43.76,0.0,57.07,82.88,80.25,80.34,94.12,123.81,69.51
Delantero,No MD,p95,7640.04277615366,2920.16430664063,569.343461992913,223.194521087241,18.0602222665286,783.031805254871,5.21551363947817,2612.0,2630.0,25.0,0.0538647829474039,14841.0,63.1,65.54,67.6,51.62,90.44,58.2,77.22,79.49,80.28,119.05,139.26,67.36
Delantero,+1 MD,mean,3807.111460654334,1577.6867546081558,164.38656482508682,56.10497486790213,0.5402469379632,478.7332758877502,4.387682631698061,1620.55,1628.95,6.425,0.008368455390445697,8025.05,57.05,61.62,40.38,28.69,17.84,63.58,87.77,84.63,84.69,-4047.75,214.39,69.34
Delantero,+1 MD,median,4028.3657827288152,1749.380981445315,98.6706310868004,40.02185053014826,0.0,486.9613251349035,4.59524822769443,1781.0,1779.5,2.0,0.00677165289941868,8375.0,60.62,70.82,26.6,22.15,,67.8,94.32,99.55,98.21,-100.0,154.78,74.23
Delantero,+1 MD,max,5716.24570473396,2433.93994140625,634.719119103678,396.773984384981,11.2193598097155,911.759484295498,5.88903600908188,2294.0,2317.0,46.0,0.054758082145047,13504.0,46.38,48.95,66.23,78.14,29.17,63.71,84.34,64.8,65.21,153.33,64.34,57.4
Delantero,+1 MD,min,1526.51741965344,378.88838195800804,0.0,0.0,0.0,33.405636697151195,1.9821528488337399,581.0,586.0,-14.0,-0.0293946251622509,3123.0,114.5,129.44,0.0,0.0,,18.61,56.87,279.33,279.05,63.64,53.36,491.04
Delantero,+1 MD,p75,4793.08140454961,2035.77331542969,187.215346876717,61.7459064939804,0.0,674.008643498392,5.04545454274524,1997.0,2004.0,11.0,0.0212446202286873,9886.0,50.37,56.88,32.06,22.59,,61.16,91.32,75.47,75.34,183.33,117.28,60.96
Delantero,+1 MD,p90,5172.68964781931,2193.72875976563,437.70577441655,93.0722046472298,0.0,756.632367845608,5.32400263228802,2079.0,2072.0,20.0,0.0305146775260379,10968.0,45.78,53.45,59.34,24.06,0.0,62.44,87.3,67.63,67.12,117.65,89.55,60.2
Delantero,+1 MD,p95,5354.37623255461,2300.14208984375,496.374740185893,225.246713965269,0.0,799.618445417668,5.42655301314814,2156.0,2175.0,23.0,0.031478675509833,12090.0,44.22,51.62,58.94,52.1,0.0,59.43,80.34,65.61,66.39,109.52,81.38,54.87
Mediocentro,-4 MD,mean,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-4 MD,median,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-4 MD,max,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-4 MD,min,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-4 MD,p75,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-4 MD,p90,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-4 MD,p95,6705.09961866498,2185.25317382813,158.764510906694,38.2164337655503,0.0,893.764769068995,4.02239466054674,2117.0,2138.0,17.0,-0.0165618932332915,14375.0,,,,,,,,,,,,
Mediocentro,-1 MD,mean,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,-1 MD,median,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,-1 MD,max,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,-1 MD,min,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,-1 MD,p75,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,-1 MD,p90,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,-1 MD,p95,2088.29619033781,866.8486328125,93.7152498336239,61.6466916795024,0.0,299.20777920586,4.58124990264575,1670.0,1698.0,0.0,0.0098058155052212,5769.0,,,,,,,,,,,,
Mediocentro,+1 MD,mean,3990.8873264544354,1504.940063476565,78.1412902829356,26.1337955177129,0.0,533.9211772673285,5.0857744032285055,1797.5,1799.5,10.0,0.00308848904440325,8888.5,,,,,,,,,,,,
Mediocentro,+1 MD,median,3990.8873264544354,1504.940063476565,78.1412902829356,26.1337955177129,0.0,533.9211772673285,5.0857744032285055,1797.5,1799.5,10.0,0.00308848904440325,8888.5,,,,,,,,,,,,
Mediocentro,+1 MD,max,4549.80698986515,1524.1416015625,140.764014762424,52.2675910354258,0.0,665.535148039476,5.26185168712227,1816.0,1815.0,15.0,0.016268212402161,9296.0,,,,,,,,,,,,
Mediocentro,+1 MD,min,3431.96766304372,1485.73852539063,15.5185658034472,0.0,0.0,402.307206495181,4.90969711933474,1779.0,1784.0,5.0,-0.0100912343133545,8481.0,,,,,,,,,,,,
Mediocentro,+1 MD,p75,4549.80698986515,1524.1416015625,140.764014762424,52.2675910354258,0.0,665.535148039476,5.26185168712227,1816.0,1815.0,15.0,0.016268212402161,9296.0,,,,,,,,,,,,
Mediocentro,+1 MD,p90,4549.80698986515,1524.1416015625,140.764014762424,52.2675910354258,0.0,665.535148039476,5.26185168712227,1816.0,1815.0,15.0,0.016268212402161,9296.0,,,,,,,,,,,,
Mediocentro,+1 MD,p95,4549.80698986515,1524.1416015625,140.764014762424,52.2675910354258,0.0,665.535148039476,5.26185168712227,1816.0,1815.0,15.0,0.016268212402161,9296.0,,,,,,,,,,,,
Central,-3 MD,mean,5098.242401267637,1944.0550333658878,219.03138930800293,86.92292243262764,2.1892433806734144,596.5302830661667,4.600490622471196,2241.16,2257.346666666667,5.413333333333333,-0.002177272276664717,10118.8,52.58,52.25,60.81,59.49,53.72,53.84,94.13,79.69,79.87,-135.33,52.5,50.08
Central,-3 MD,median,5213.46557986251,2011.03015136719,194.951075276022,78.6476693331831,0.0,616.549577000708,4.50269785794345,2263.0,2290.0,5.0,-0.00380448695636319,10409.0,49.13,51.2,54.16,63.98,,51.95,94.67,71.28,71.65,-100.0,77.14,50.68
Central,-3 MD,max,7103.8204441222,2582.53247070313,661.628090460207,462.716025864778,39.2493396597245,851.320601821361,6.24664132793745,2861.0,2890.0,40.0,0.0733099844362283,15095.0,55.29,41.96,87.06,103.94,68.2,47.22,95.0,82.0,82.08,129.03,240.36,49.44
Central,-3 MD,min,1427.29063724439,478.823059082031,7.75503253240246,0.0,0.0,154.236283461861,3.51287887002081,565.0,564.0,-25.0,-0.0354275650493664,2013.0,82.83,82.17,52.5,,,62.65,115.4,117.95,115.34,64.1,67.65,54.95
Central,-3 MD,p75,5848.61600911573,2171.53295898438,314.543150876832,120.262222054846,0.0,665.026407386327,5.03353122910265,2428.0,2441.0,10.0,0.00885213938613108,11701.0,51.79,49.98,65.95,62.1,,50.32,96.07,72.26,72.52,250.0,164.16,48.84
Central,-3 MD,p90,6075.09329899705,2335.0498046875,394.370574973099,183.011614976266,12.3574357613156,715.477485555238,5.74236953800375,2712.0,2706.0,20.0,0.0253068871855301,13005.0,50.99,50.48,62.79,64.43,64.66,50.81,96.26,79.3,78.85,166.67,223.06,48.84
Central,-3 MD,p95,6196.38183039631,2393.47094726563,446.70971262623,200.193756288552,16.7151481909439,753.161724101408,5.80593422108553,2747.0,2731.0,24.0,0.0350962389167655,13907.0,51.54,47.3,62.93,67.99,56.7,53.31,90.46,79.3,78.73,160.0,227.37,51.25
Central,-4 MD,mean,5981.409435494232,2260.000364242064,301.6899058642793,106.91638640858292,1.301554664901041,709.4142737334394,4.498103145863795,2532.435483870968,2546.951612903226,5.741935483870968,-0.004727880967541282,12223.693548387097,61.69,60.74,83.76,73.17,31.94,64.02,92.03,90.04,90.12,-143.55,114.0,60.49
Central,-4 MD,median,5985.787504458125,2214.701171875,291.847687150156,92.67196541245325,0.0,703.140524419524,4.4430409034444445,2558.0,2584.0,5.5,-0.006946855365994435,12273.0,56.41,56.39,81.07,75.39,,59.25,93.41,80.57,80.85,-110.0,140.86,59.75
Central,-4 MD,max,7631.25108741433,2929.55102539063,641.663335585265,341.058450110385,38.3699690612586,1016.1552429393,5.75189381185606,3393.0,3394.0,35.0,0.0490974795990452,17628.0,59.4,47.59,84.43,76.61,66.67,56.36,87.47,97.25,96.39,112.9,160.98,57.73
Central,-4 MD,min,4151.87664442927,1803.85778808594,84.880407450569,0.0,0.0,410.295142528986,3.54709173292424,1988.0,1987.0,-29.0,-0.0528140616696114,3715.0,240.95,309.55,574.64,,,166.65,116.52,415.03,406.34,74.36,100.85,101.42
Central,-4 MD,p75,6397.26196113358,2457.87719726563,409.892976001724,142.431563492515,0.0,792.624869866229,4.80720960080423,2719.0,2723.0,15.0,0.00574898820123661,13638.0,56.65,56.57,85.94,73.55,,59.98,91.75,80.92,80.9,375.0,106.61,56.93
Central,-4 MD,p90,7065.32019861499,2620.8984375,472.398480741781,213.036677873155,0.0,861.112006877955,5.27791680147249,2820.0,2845.0,22.0,0.0193203506227882,15107.0,59.3,56.66,75.21,75.0,0.0,61.15,88.48,82.46,82.9,183.33,170.29,56.74
Central,-4 MD,p95,7166.52303736323,2864.21044921875,488.508786593356,239.233885298726,8.13613593302403,919.644180332357,5.40633419998967,2896.0,2907.0,23.0,0.0203674128856391,16013.0,59.61,56.6,68.81,81.24,27.6,65.1,84.23,83.6,83.8,153.33,131.95,59.02
Central,-1 MD,mean,2918.761090071102,1339.3489192326876,54.7031239989122,16.595054761600764,0.12487076114993229,339.4576902271874,4.248361775658761,1745.46875,1756.8854166666667,4.270833333333333,-0.004764524797393414,6227.010416666667,30.1,36.0,15.19,11.36,3.06,30.64,86.92,62.06,62.17,-106.77,114.89,30.82
Central,-1 MD,median,2841.27913663815,1338.3645629882799,46.6100490808532,12.0026089790383,0.0,331.7345310511215,4.258760543985394,1643.0,1649.0,4.0,-0.007811592056772411,6086.0,26.78,34.08,12.95,9.76,,27.95,89.54,51.75,51.6,-80.0,158.4,29.63
Central,-1 MD,max,4203.30825880689,1724.82287597656,196.392851979555,79.9810006724937,11.9875930703935,585.305373319533,5.41236958921156,2431.0,2435.0,22.0,0.0611700386941434,10912.0,32.72,28.02,25.84,17.97,20.83,32.46,82.31,69.68,69.16,70.97,200.56,35.74
Central,-1 MD,min,1583.07995812224,887.330017089844,0.0,0.0,0.0,20.8198586925494,0.0,996.0,996.0,-13.0,-0.0563126135648535,0.0,91.87,152.27,0.0,,,8.46,0.0,207.93,203.68,33.33,107.53,0.0
Central,-1 MD,p75,3280.1015040667,1463.12780761719,80.9079301835274,27.0802828793851,0.0,385.868169961498,4.53961306900688,1964.0,1991.0,9.0,0.00807536587658768,6983.0,29.04,33.68,16.96,13.98,,29.2,86.64,58.45,59.15,225.0,149.76,29.15
Central,-1 MD,p90,3598.45807350158,1573.58190917969,110.203032344563,39.9899755837632,0.0,407.425251774619,4.94808516041799,2187.0,2202.0,14.0,0.0317420054453416,8063.0,30.2,34.02,17.55,14.08,0.0,28.93,82.95,63.95,64.16,116.67,279.78,30.28
Central,-1 MD,p95,3670.6969428575,1633.16333007813,117.106480665996,51.245641250291,0.0,427.520416680949,5.19804298501424,2302.0,2300.0,15.0,0.037934064676201,8556.0,30.53,32.27,16.5,17.4,0.0,30.26,80.99,66.45,66.3,100.0,245.75,31.53
